source_file	pdf_page	module	module_code	standard_number	standard_name	expectation_type	grade_code	grade_span	item_number	code	expectation	hbo_codes	scenario_type	situation	generated_question	generated_answer
data/raw/hecat/MEH.pdf	6	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	8	6-8	8	MEH1.8.8	Describe characteristics and behaviors of a mentally and emotionally healthy person.	HBO 1|HBO 2|HBO 3|HBO 4|HBO 5|HBO 6|HBO 7	anxiety	The teen is feeling anxious about an upcoming test and hasn't slept well in a few nights.	I haven't slept much all week because I keep thinking about the test tomorrow. My stomach feels weird and I can't stop worrying.	I can see why you’d be feeling that way. It’s totally normal to feel a bit anxious before a big test, and not getting enough sleep can make those feelings stronger. Your stomach feeling weird is your body’s way of telling you it’s stressed. Let’s think about some things that might help. Maybe you could try a short walk outside to clear your head, or do some deep breathing exercises. What do you think?
data/raw/hecat/MEH.pdf	52	Mental and Emotional Health	MEH	6	Goal Setting	skill	12	9-12	5	MEH6.12.5	Implement strategies, including self-monitoring, to achieve a personal mental and emotional health goal.		anxiety	Teen experiences anxiety before tests and has been trying to manage it	I've been checking my heart rate before every test to see if I'm getting too anxious, but it's still really high sometimes.	Checking your heart rate is a great way to stay aware of how you're feeling before tests. It's normal for your heart rate to increase when you're anxious, but it sounds like it's still pretty high sometimes. Have you tried any other techniques, like deep breathing or visualization, to help calm yourself down? Sometimes combining a few different strategies can be really effective.
data/raw/hecat/MEH.pdf	7	Mental and Emotional Health	MEH	1	Core Concepts	knowledge	8	6-8	25	MEH1.8.25	Explain how to build and maintain healthy family and peer relationships.	HBO 8	friendship_conflict	The teen's friend is upset because they forgot to invite them to a party	My friend is mad at me because I forgot to invite her to the party last weekend. I feel bad but I don't know what to say to make it better.	I can see why that would make you feel bad. It’s tough when a friend is upset with you. Maybe you could send her a message saying you’re sorry and explaining why you forgot. You could also ask if there’s anything you can do to make it up to her. Sometimes just showing that you care can help a lot.
data/raw/hecat/FN.pdf	24	Food and Nutrition	FN	3	Accessing Information	skill	8	6-8	4	FN3.8.4	Access valid nutrition information from home, school, or community.		screen_time	teen notices unhealthy snacking while gaming	I've been munching on chips and candy all summer while I play games and now I feel yucky.	I’ve been there too—feeling pretty yucky after munching on chips and candy all summer! It’s easy to get into those snack-a-thons when you’re gaming, but eating lots of not-so-good stuff can really make you feel sluggish. How about we plan some healthier snacks? Maybe some fruits, veggies, or even some nuts could be fun to munch on while you play. What do you think?
data/raw/hecat/PA.pdf	23	Physical Activity	PA	3	Accessing Information	skill	8	6-8	5	PA3.8.5	Access valid physical activity information from home, school, or community.		online_fitness_trend	The kid sees a popular fitness trend on social media that seems too good to be true.	People on TikTok keep saying you can get in shape doing some five minute workout and that sounds way too easy.	I get it, sometimes those quick workout trends on TikTok can seem too good to be true. It’s important to remember that while short workouts can be helpful, getting in shape usually involves a balanced approach. Have you tried looking up more information about these workouts to see if they’re actually effective? Sometimes checking out reliable sources or asking a fitness coach can help you figure out what works best for you.
data/raw/hecat/SH.pdf	11	Sexual Health	SH	1	Core Concepts	knowledge	12	9-12	27	SH1.12.27	Define consent and its importance for decisions about sexual behaviors.	HBO 2|HBO 4|HBO 6|HBO 7|HBO 8	consent_confusion	the teen is unsure if their partner truly wants to do something intimate	My boyfriend keeps trying to kiss me in ways that make me uncomfortable, but I'm not sure if I should say no.	I can see why that would be really tricky. It's important to make sure both of you are comfortable and clear about what you're doing. If something feels off or makes you uncomfortable, it's okay to say no. Communication is key—maybe you could talk to him about how you feel and set some boundaries together?
data/raw/hecat/MEH.pdf	54	Mental and Emotional Health	MEH	7	Self-Management	skill	2	Pre-K-2	3	MEH7.2.3	Commit to practicing healthy mental and emotional health behaviors.		anxiety	The child is worried about a big test they have coming up and is having trouble sleeping.	I haven't slept much all week because I keep thinking about the test and what if I do bad?	I can see why you'd feel that way. It's totally normal to feel nervous about a big test, but it can make it hard to sleep. Missing sleep all week can make everything feel harder. Why don't we try to do some deep breathing exercises before bed? Maybe you can close your eyes and take a big, slow breath in, hold it for a second, and then let it out slowly. It might help you feel calmer and help you sleep better.
data/raw/hecat/V.pdf	30	Violence Prevention	V	4	Interpersonal Communication	skill	5	3-5	2	V4.5.2	Explain how to be empathetic and compassionate toward others to prevent violence.		bullying	a friend is being mean to someone in the playground	I saw Jordan make fun of a kid who can't run fast, and now that kid is sitting alone. I don't like it when people are mean.	I heard you saw Jordan making fun of a kid who can't run fast, and now that kid is sitting alone. It sounds really hard to see someone being mean to another person. It's good that you don't like it when people are mean—being kind is super important!
data/raw/hecat/V.pdf	14	Violence Prevention	V	2	Analyzing Influences	skill	5	3-5	4	V2.5.4	Describe how family and culture influence violence prevention practices and behaviors.		family_conflict	The kid's parents are often arguing loudly at home.	My parents fight a lot and it's so loud sometimes I can't even study in my room.	I can see how that must be really tough for you. Fighting between parents can be really loud and stressful. It's not your job to fix it, though. Maybe you could try wearing earplugs when you need to focus on homework? That might help a bit.
data/raw/hecat/S.pdf	6	Safety	S	1	Core Concepts	knowledge	8	6-8	14	S1.8.14	Describe ways to reduce risk of injuries as a pedestrian.	HBO 4|HBO 5|HBO 6|HBO 8	risky_behavior	teen runs across the street without looking	I almost got hit by a car yesterday because I was in a hurry and didn't check both ways.	I can see why you might have felt rushed, but it's really important to look both ways before crossing the street. That way, you stay safe and avoid getting hurt. Next time, try to take a quick moment to check for cars before you cross, even if you're in a hurry. Safety first!
data/raw/hecat/SH.pdf	44	Sexual Health	SH	5	Decision-Making	skill	8	6-8	2	SH5.8.2	Determine when potentially risky sexual health-related situations require a decision.		consent_confusion	a friend keeps trying to share private photos and the teen is uncomfortable	My friend keeps asking if I can see his private pictures and I don't know if I should say no.	I can see why this would feel tricky. It's really important to respect your own comfort levels and boundaries. If you're not comfortable sharing or seeing the pictures, it's okay to say no. Remember, everyone has the right to decide what they want to share or not share.
data/raw/hecat/FN.pdf	36	Food and Nutrition	FN	5	Decision-Making	skill	2	Pre-K-2	1	FN5.2.1	Identify situations that need a food- and nutrition-related decision.		screen_time	child eats lots of snacks while gaming	I've been munching on chips and cookies the whole time I've been playing games and my tummy feels funny.	I can see why your tummy might feel funny after eating lots of snacks while playing games. Sometimes it's easy to munch without noticing, especially when you're having fun. Eating too many snacks at once can make your tummy feel uncomfortable. How about we try to have a small snack before starting your games, and maybe some water too? That might help your tummy feel better!
data/raw/hecat/PA.pdf	17	Physical Activity	PA	2	Analyzing Influences	skill	12	9-12	4	PA2.12.4	Analyze how personal attitudes, values, and beliefs influence healthy and unhealthy physical activity practices and behaviors.		motivation_problem	teen struggles to find motivation to exercise	I keep trying to make myself go to the gym after school, but then I just end up watching TV instead.	I totally get how that feels. It can be so hard to stick to a routine when you’re tired or just want to relax. But it’s great that you’re still trying to make time for exercise. Sometimes it helps to break it down into smaller goals. Maybe you could set a timer for just 10 minutes at the gym and then treat yourself to a show after. That way, you’re not putting so much pressure on yourself to exercise for hours.
data/raw/hecat/SH.pdf	12	Sexual Health	SH	1	Core Concepts	knowledge	12	9-12	47	SH1.12.47	Analyze methods of birth control (e.g., IUD or implant, shot, patch, ring, birth control pills, condoms, emergency contraception) including their effectiveness, required user action or proper use, and possible side effects.	HBO 6|HBO 7	misinformation	friends repeat claims about birth control that may not be true	Everybody at school keeps saying the birth control pill makes you gain weight and I don't know if that's true.	Good catch! It's important to fact-check those claims. While some people might experience changes in weight while on birth control pills, it's not a universal side effect. The type of pill and individual differences can affect people differently. Have you thought about talking to a healthcare provider about your concerns? They can give you personalized information based on your health.
data/raw/hecat/PA.pdf	35	Physical Activity	PA	5	Decision-Making	skill	2	Pre-K-2	2	PA5.2.2	Describe how family, peers, culture, technology, or media influence a decision related to physical activity.		peer_influence	The child is pressured by friends to stay inside playing video games instead of going outside to play.	My friends keep inviting me to play video games instead of going outside to play. It’s hard to say no when they’re all excited about it.	I can see why that would be tough. It’s fun to play video games with friends, but it’s also important to get outside and move around. Your body needs that playtime to stay strong and healthy. Maybe you could suggest a game that gets everyone moving, like tag or hide-and-seek, and bring a gaming console outside if you want to keep the fun going. What do you think about that?
data/raw/hecat/S.pdf	30	Safety	S	4	Interpersonal Communication	skill	5	3-5	3	S4.5.3	Demonstrate healthy ways to manage or resolve conflict to avoid or reduce injury.		risky_behavior	Teenage friend pressures the child to skip wearing a helmet while skateboarding	My friend kept saying we didn't need helmets because nothing bad would happen, but I told him it was better to be safe.	Good job standing up for yourself! It's really important to always wear a helmet when skateboarding to protect your head. Your friend might not understand the risks yet, but you're doing the right thing by wearing your helmet. Safety first always wins the day!
data/raw/hecat/AOD.pdf	13	Alcohol and Other Drug-Use Prevention	AOD	2	Analyzing Influences	skill	5	3-5	6	AOD2.5.6	Describe how media and technology influence practices and behaviors related to alcohol use.		media_influence	teen saw a popular TikTok video promoting vaping and is conflicted about trying it	I saw this TikTok video where everyone is like, 'vaping is so cool and it’s totally fine.' But now I'm not sure if I should try it or not.	I can see why you'd feel conflicted about that. TikTok can show things that aren't always true or safe. Vaping might seem cool, but it can have some bad effects on your body. It's a good idea to think carefully about it and talk to someone you trust, like a parent or teacher, about your thoughts. They can help you understand more about the risks and give you advice that's right for you.
data/raw/hecat/SH.pdf	12	Sexual Health	SH	1	Core Concepts	knowledge	12	9-12	44	SH1.12.44	Summarize the signs and symptoms of the most common STIs, including HIV.	HBO 6	misinformation	friends spread rumors about STIs and HIV	My friends keep saying you can tell if someone has HIV just by looking at them, but I heard that's not true. I don't know who to believe.	Good catch. It's important to know that you can't tell if someone has HIV just by looking at them. HIV is a virus that can only be detected through a medical test. The rumors your friends are spreading can be really harmful because they might make people feel judged or scared. It's great that you're questioning what you hear and wanting to get the right information.
data/raw/hecat/SH.pdf	12	Sexual Health	SH	1	Core Concepts	knowledge	12	9-12	52	SH1.12.52	Analyze the importance of using condoms with all sexual partners.	HBO 6|HBO 7|HBO 8|HBO 9	consent_confusion	a friend is unsure about using condoms despite being in a new relationship	My friend just started dating someone and they’re not sure if they should start using condoms yet. I’m not sure how to explain it to them.	It sounds like you’re in a tricky situation. It’s great that you’re thinking about how to help your friend. Using condoms is important for everyone, no matter how new the relationship is. It’s about protecting both of you from STIs and pregnancy. You could gently explain that even if you both feel really close, it’s still important to use condoms to keep each other safe. Maybe suggest talking to your friend about it and remind them that it’s okay to prioritize their health too.
data/raw/hecat/V.pdf	42	Violence Prevention	V	5	Decision-Making	skill	12	9-12	6	V5.12.6	Predict potential short- and long-term consequences of alternatives to decisions that could be potentially violent.		fight_aftermath	Two students got into a fight in the hallway after class	I overheard some people talking about how the fight could have been avoided if they just talked it out instead of getting physical.	I overheard some people talking about how the fight could have been avoided if they just talked it out instead of getting physical. Seeing that happen can really make you think about how words and communication can prevent things from escalating. Sometimes, taking a moment to talk things out can stop a situation from turning violent. It's good that you're thinking about that!
data/raw/hecat/T.pdf	12	Tobacco-Use Prevention	T	2	Analyzing Influences	skill	5	3-5	6	T2.5.6	Describe how media and technology influence tobacco-use practices and behaviors.		social_media_influence	teen notices that many vapers on social media have more followers and likes than their non-vaping friends	All my vaper friends on Instagram have way more followers than me, even though I don't vape. It's making me feel weird.	I can see why that might feel a bit weird. Sometimes people on social media can make things look a certain way, but it's important to remember that what we see isn't always the whole story. Vaping might seem popular, but it's also important to focus on what makes you feel good and healthy. How about we think of some fun activities you enjoy that don't involve vaping?
data/raw/hecat/PHW.pdf	41	Personal Health and Wellness	PHW	5	Decision-Making	skill	8	6-8	2	PHW5.8.2	Determine when personal health and wellness situations require a decision.		hygiene_concern	teens decide not to wear deodorant because they think they smell okay	I skipped deodorant this morning thinking I smelled fine, but then I realized I might as well have been a stinky bear.	Seeing yourself as a 'stinky bear' isn't a fun feeling! It's totally normal to want to feel fresh and confident. Sometimes, even if we think we smell okay, others around us might notice. Wearing deodorant can help you feel more comfortable and confident throughout the day. Maybe you can try a light scent next time to see if that makes a difference.
data/raw/hecat/PA.pdf	51	Physical Activity	PA	7	Self-Management	skill	2	Pre-K-2	3	PA7.2.3	Commit to being physically active.		exercise_struggle	child struggles to keep up with friends during a game of tag	I was playing tag with my friends and I was so out of breath by the end, I couldn't even run as fast as them.	I can see why that would be tough! Sometimes it's hard to keep up, especially when you're just starting to run a lot. Remember, everyone runs at different speeds, and it's okay to take breaks if you need to. Maybe you can focus on moving your arms more or taking bigger steps to help you run faster. And don't forget, the more you practice, the better you'll get!
data/raw/hecat/FN.pdf	36	Food and Nutrition	FN	5	Decision-Making	skill	2	Pre-K-2	3	FN5.2.3	Explain the potential positive and negative outcomes from a food- and nutrition-related decision.		sedentary_lifestyle	child eats a lot of junk food while playing video games	I've been munching on chips and cookies all afternoon while playing my games and my tummy feels funny now.	Oh no, that doesn't sound good! Eating a lot of chips and cookies can make your tummy feel funny. Maybe try drinking some water and taking a little break to stretch your legs. That can help your tummy feel better and give you more energy to keep playing!
data/raw/hecat/S.pdf	58	Safety	S	7	Self-Management	skill	12	9-12	2	S7.12.2	Evaluate personal practices and behaviors that promote safety and reduce or prevent injuries.		risky_behavior	teenager was dared to jump off a high ledge at a party	I almost jumped off that ledge but my friend talked me out of it. Still felt like a close call though.	Good thing your friend talked you out of it! Jumping off a high ledge is super dangerous and can lead to serious injuries. It's amazing you had the presence of mind to listen to them. Sometimes, peer pressure can make us do things we later regret. It's great you made a safer choice.
data/raw/hecat/PHW.pdf	17	Personal Health and Wellness	PHW	2	Analyzing Influences	skill	8	6-8	3	PHW2.8.3	Explain how social expectations influence healthy and unhealthy personal health and wellness-related practices and behaviors.		peer_influence	peer pressure to stay up late playing video games	My friends keep inviting me to play video games until midnight even though I have to wake up early for school. It's hard to say no.	I get it—it can be tough to say no when your friends are inviting you to do something fun. But remember, taking care of yourself is important too, especially since you have school in the morning. Maybe you could suggest a later time that still lets you have fun but doesn't leave you too tired. Your friends will probably understand if you explain why it’s important for you to get enough sleep.
data/raw/hecat/PA.pdf	5	Physical Activity	PA	1	Core Concepts	knowledge	8	6-8	11	PA1.8.11	Summarize the benefits of drinking water before, during, and after physical activity.	HBO 4|HBO 6|HBO 7	hydration_problem	the child feels thirsty during a soccer game and notices others drinking water	I was so thirsty during soccer today and saw everyone else drinking water. I wish I had brought some with me.	Honestly, I'd wonder about that too. Staying hydrated is really important, especially during sports like soccer. Drinking water before, during, and after the game helps keep you energized and prevents you from feeling so thirsty. Next time, maybe ask a friend or your coach if you can bring a water bottle to the field. It's a good habit to get into!
data/raw/hecat/PHW.pdf	37	Personal Health and Wellness	PHW	5	Decision-Making	skill	2	Pre-K-2	1	PHW5.2.1	Identify situations that need a decision related to personal health and wellness (e.g., washing hands before eating, wearing sun protection, brushing teeth daily).		hygiene_concern	child forgets to wash hands after using the restroom	I forgot to wash my hands after going potty and now I feel yucky.	I can see why you'd feel yucky. Washing hands after using the bathroom is super important to keep ourselves healthy. Next time, let's remember to wash our hands with soap and water for a good 20 seconds. That way, we can stay healthy and feel better!
data/raw/hecat/AOD.pdf	33	Alcohol and Other Drug-Use Prevention	AOD	4	Interpersonal Communication	skill	12	9-12	2	AOD4.12.2	Demonstrate effective communication skills to be alcohol- and other drug-free.		peer_pressure	most friends have started going to parties where alcohol is involved and the teen feels like they're missing out	My friends are all going to these parties and I feel like I'm the only one who doesn't drink. They keep saying it's just for fun, but I don't know if I should go or not.	I can see why you might feel that way. It can be tough when you feel like you're the only one not drinking, especially if your friends are having fun at these parties. It's important to do what makes you comfortable and safe. Have you thought about talking to your friends about why you feel this way? Sometimes, just explaining your thoughts can help everyone understand where you're coming from.
data/raw/hecat/FN.pdf	3	Food and Nutrition	FN	1	Core Concepts	knowledge	2	Pre-K-2	7	FN1.2.7	Describe the types of foods and beverages that should be limited (e.g., sugary drinks).	HBO 1|HBO 6|HBO 7|HBO 8|HBO 9	screen_time	child notices the amount of sugary drinks they've been having while gaming	I've been drinking so many soda pops while playing games all summer, and now I feel kind of yucky.	I can see why you might feel yucky after drinking so many sodas. Sugary drinks can make your tummy feel funny and might not give you the best energy for playing games. It's okay to have a soda sometimes, but drinking lots of them can make you feel not so good. Why don't we try some water or juice instead next time? That might help you feel better and have more fun playing games!
data/raw/hecat/SH.pdf	18	Sexual Health	SH	2	Analyzing Influences	skill	5	3-5	2	SH2.5.2	Identify how culture influences relationships.		relationship_pressure	teen feels pressure to conform to cultural expectations about relationships	All my friends are talking about how they should start dating and I feel like I have to too, even though I'm not ready.	It's totally okay to feel that way. Everyone is ready for different things at different times. Your friends might be excited about dating, but that doesn't mean you have to feel the same pressure. It's important to listen to what feels right for you.
data/raw/hecat/T.pdf	54	Tobacco-Use Prevention	T	7	Self-Management	skill	8	6-8	1	T7.8.1	Explain the importance of being responsible for being tobacco-free.		family_tobacco_use	The teen's mom smokes and it's affecting their relationship	Every time Mom smokes in the house, I feel like she's not taking my health seriously.	I can see why that would make you feel upset. It's really important to feel like your home is a safe and healthy place. If you're worried about your mom's smoking, maybe you could talk to her about how it affects you. Sometimes just sharing your feelings can make a big difference.
data/raw/hecat/V.pdf	3	Violence Prevention	V	1	Core Concepts	knowledge	2	Pre-K-2	1	V1.2.1	Describe the difference between bullying and teasing.	HBO 3	bullying	a classmate is being called mean names by others	Some kids keep calling my friend Tommy names and it's not funny like when we play pretend, it's making him cry.	I can see that's really tough, Tommy. When people call names that aren't meant as fun, it can hurt a lot. It's not okay to call someone mean names, even if you're just playing. Those words can make someone feel sad and cry. Maybe you could tell a grown-up about what's happening, like your teacher, so they can help make it stop and make the classroom a nicer place for everyone.
data/raw/hecat/T.pdf	16	Tobacco-Use Prevention	T	2	Analyzing Influences	skill	12	9-12	10	T2.12.10	Analyze the factors that influence the opportunities to obtain safe, accessible, equitable, and affordable products and services that support tobacco-use prevention and cessation for oneself and others.		social_media_influence	teen notices an influencer promoting vaping on social media and feels conflicted	I saw this influencer on TikTok saying how cool vapes are and now all my friends think they need one too.	I see why that might feel a bit overwhelming. It's totally normal to feel conflicted when you see things like that on social media. Vaping can seem cool, but it's important to remember that a lot of influencers might not show the full picture. Have you thought about talking to your friends about why it might not be the best idea?
data/raw/hecat/SH.pdf	12	Sexual Health	SH	1	Core Concepts	knowledge	12	9-12	49	SH1.12.49	Summarize the importance of using condoms consistently and correctly to reduce risk of STIs, including HIV, and unintended pregnancy.	HBO 6|HBO 7	misinformation	friends repeat claims about condoms that may not be true	Everyone keeps saying condoms don't work and I don't know if that's a joke or not.	I can see why that would be confusing. Some people might say things just to joke around, but it's important to know that condoms can be very effective when used correctly. They help protect against both STIs and pregnancy. Have you heard any specific claims that seem off? We can figure out if they're based in fact or not.
data/raw/hecat/MEH.pdf	20	Mental and Emotional Health	MEH	2	Analyzing Influences	skill	12	9-12	6	MEH2.12.6	Analyze how laws, rules, and regulations influence mental and emotional health promotion and disease prevention.		social_pressure	peer pressure to participate in a school event	All my friends are talking about going to the party this weekend, but I don't really want to go and I'm worried they'll think I'm weird.	I get it—feeling like you might be the only one who doesn't want to go can be tough. It’s totally normal to have different interests or feelings about events. Your friends might not even realize you’re not into parties; they’re just excited to have fun. Maybe you could suggest a different activity that you’re more comfortable with, or just explain that you have other plans. Remember, it’s okay to do what feels right for you!
data/raw/hecat/SH.pdf	8	Sexual Health	SH	1	Core Concepts	knowledge	8	6-8	47	SH1.8.47	Describe the effectiveness of condoms in reducing the risk of unintended pregnancy.	HBO 7	misinformation	friends repeat claims about condoms that may not be true	My friends keep saying condoms don't work and that's making me nervous about using them.	I can see why that would make you nervous. It's important to get accurate information about condoms. Condoms are actually quite effective at reducing the risk of unintended pregnancy when used correctly and consistently. Are you curious about how effective they are compared to other methods?
data/raw/hecat/PHW.pdf	39	Personal Health and Wellness	PHW	5	Decision-Making	skill	5	3-5	2	PHW5.5.2	Decide when help is needed and when it is not needed to make a personal health and wellness-related decision.		screen_time	child spends too much time on a tablet and starts having eye strain	My eyes feel all fuzzy after looking at the tablet for so long, and I don't know if I should tell my parents or if it will go away.	Seeing fuzzy eyes after looking at the tablet for a long time can be pretty uncomfortable. It's a good idea to tell your parents about it. They can help you take breaks and maybe get some eye drops to make your eyes feel better. Sometimes, grown-ups can give you tips to protect your eyes, like taking short breaks every 20 minutes to look at something far away. That might help your eyes feel less fuzzy!
data/raw/hecat/MEH.pdf	20	Mental and Emotional Health	MEH	2	Analyzing Influences	skill	12	9-12	9	MEH2.12.9	Differentiate relevant influences, including family, culture, peers, school, community, media, technology, and public health policies, on mental and emotional health practices and behaviors including self- concept and body image.		social_pressure	peer pressure to join a new online gaming group	I keep thinking about joining this new gaming group my friends are into, but I don't want to seem left out.	I get it—feeling like you might be left out can be tough. It’s totally normal to want to fit in with your friends, but it’s also important to do what feels right for you. Have you thought about what you enjoy playing and if this group aligns with that? Sometimes it’s good to try new things, but it’s also okay to stick with what you love.
data/raw/hecat/PA.pdf	55	Physical Activity	PA	7	Self-Management	skill	8	6-8	1	PA7.8.1	Explain the importance of being responsible for being physically active.		motivation_problem	The child keeps putting off going for a run after school.	I keep promising myself I'll go for a run after school but then I just end up watching TV instead.	I can see why you might feel that way. It’s easy to get distracted, especially when there are so many fun things to do. But remember, that run after school can really help you feel better and have more energy for those fun activities! Maybe you could set a timer to remind yourself to go run, or find a friend to run with you to make it more fun. What do you think?
data/raw/hecat/S.pdf	16	Safety	S	2	Analyzing Influences	skill	8	6-8	1	S2.8.1	Explain how school rules, community norms, and public health policies or laws (e.g., mandatory seat belt laws) influence safety and injury prevention practices and behaviors.		unsafe_driver	teen feels uncomfortable riding with a reckless driver	My cousin keeps driving way too fast and cutting people off, and I'm not sure if I should say something or just not ride with him anymore.	Seeing your cousin drive like that can be really scary. It's important to speak up about it, though. You could tell him how you feel and suggest he slow down and follow the rules. If he keeps driving recklessly, it might be best to find other ways to ride with him, like taking public transportation or using a ride-sharing app. Safety is super important, and you shouldn't feel bad about prioritizing it.
data/raw/hecat/S.pdf	22	Safety	S	3	Accessing Information	skill	5	3-5	2	S3.5.2	Describe characteristics of valid safety and injury prevention products.		online_safety	teen gets messages from an unknown person online	This stranger keeps messaging me and asking to meet up. I don't know what to do.	This sounds really tricky and a bit scary. It's good that you're thinking about what to do. Remember, it's not your fault, and it's important to keep yourself safe. How about you tell a trusted grown-up, like a parent or a teacher, about these messages? They can help you figure out what to do next.
data/raw/hecat/AOD.pdf	13	Alcohol and Other Drug-Use Prevention	AOD	2	Analyzing Influences	skill	5	3-5	5	AOD2.5.5	Describe how school and community settings influence practices and behaviors related to alcohol use.		peer_pressure	most kids in my class have tried beer at parties and now they all think I’m weird for not having any	Everyone keeps asking if I’ve had beer yet and I feel like I’m missing out. What should I say to them?	I can see why you might feel that way. It's totally normal to want to fit in, but remember, you don't have to do something just because others are doing it. You can say something like, 'I haven't tried it yet, but I'm okay with that. I like to find other fun things to do instead.' That way, you're being honest and staying true to yourself.
data/raw/hecat/V.pdf	24	Violence Prevention	V	2	Analyzing Influences	skill	8	6-8	2	V2.8.2	Analyze the validity of violence prevention or intervention services.		fight_aftermath	two students got into a fight at school and rumors are spreading	There's this rumor that the fight was really bad and now everyone is acting like we're all gonna get in trouble.	I can see why that would make everyone feel nervous. It's understandable that rumors can spread quickly and make things seem worse than they are. Let's try to stay calm and get the facts straight. Have you talked to anyone who was there during the fight? Sometimes getting information from people who were actually there can help clarify what really happened.
data/raw/hecat/V.pdf	18	Violence Prevention	V	2	Analyzing Influences	skill	12	9-12	1	V2.12.1	Explain how public health policies influence violence prevention practices and behaviors.		bullying	a student is being repeatedly teased about their clothes in the school hallway	Some kids keep making fun of my friend's clothes every day in the hallway and it's really starting to get on my nerves.	I can see why that's really annoying and upsetting. It's not okay for anyone to be teased about their clothes or anything else. Have you thought about talking to your friend to see if they want to do something about it together?
data/raw/hecat/SH.pdf	62	Sexual Health	SH	7	Self-Management	skill	12	9-12	3	SH7.12.3	Demonstrate practices and behaviors to improve the sexual and reproductive health of oneself and others.		misinformation	heard conflicting information about how STIs spread from friends	All my friends are saying different things about how you can get STIs. I don't know who to believe.	It's totally understandable to feel confused when everyone is saying different things. STI transmission can be a bit complicated, and it's great that you're trying to figure it out. Most STIs are spread through sexual contact, like vaginal, anal, or oral sex. Some can also be spread through close, skin-to-skin contact. The important thing is to get accurate information from reliable sources, like your school nurse or a healthcare provider. They can give you the most up-to-date and clear information to help you stay informed and make good choices.
data/raw/hecat/MEH.pdf	22	Mental and Emotional Health	MEH	3	Accessing Information	skill	2	Pre-K-2	4	MEH3.2.4	Explain how to locate school health helpers who can help with mental and emotional health (e.g., school nurse, counselor, classroom teacher).		confusion	the child is unsure who to talk to about feeling sad	I feel really sad but I'm not sure who to ask for help at school. Should I talk to the teacher or the nurse?	It's okay to feel sad, and it's great that you're thinking about asking for help. Both your teacher and the school nurse can be good people to talk to. Your teacher knows you well and can offer support and help you feel better. The school nurse can also help if you need someone to talk to or if you're feeling really upset. You can choose the person you feel most comfortable talking to. Remember, it's important to share your feelings with someone you trust. 
data/raw/hecat/S.pdf	22	Safety	S	3	Accessing Information	skill	5	3-5	1	S3.5.1	Describe characteristics of valid safety and injury prevention information.		stranger_contact	Someone keeps messaging the child after they posted a video online.	This person I don't know keeps sending me messages even though I told them to stop. What should I do?	I can see why that would be really annoying and a bit scary. It's important to tell a grown-up you trust about this, like a parent or a teacher. They can help make sure you're safe and figure out what to do next.
data/raw/hecat/T.pdf	54	Tobacco-Use Prevention	T	7	Self-Management	skill	8	6-8	3	T7.8.3	Demonstrate tobacco prevention practices and behaviors to improve the health of oneself and others.		family_tobacco_use	The teen notices their mom smoking and feels conflicted about it.	My mom smokes all the time and it just makes me feel weird, like I should say something but I don't want to make a big deal.	I can see why that would feel weird. It's normal to feel conflicted about things like this. You care about your mom and you want to help, but you also don't want to upset her. It's okay to feel that way. Maybe you could think about a gentle way to bring it up, like sharing some information you've learned about smoking and how it affects health. That might help her understand more and make different choices.
data/raw/hecat/FN.pdf	3	Food and Nutrition	FN	1	Core Concepts	knowledge	2	Pre-K-2	8	FN1.2.8	Describe the benefits of eating breakfast every day.	HBO 1|HBO 12	observation	child notices how much better they feel after eating breakfast	I feel way more awake and ready to play with my friends when I eat breakfast, like cereal and toast, in the morning.	Good catch! Eating breakfast really does make a big difference. It's like giving your body a jump start for the day. When you eat cereal and toast, your body gets the energy it needs to play and have fun with your friends all morning long. Keep up the great habit of eating breakfast!
data/raw/hecat/SH.pdf	20	Sexual Health	SH	2	Analyzing Influences	skill	8	6-8	4	SH2.8.4	Explain how personal values and beliefs influence sexual relationships, practices, and behaviors.		identity_question	The teen is unsure about their sexual orientation and how to label it	I've been thinking a lot about who I like, but I don't know if I should call myself straight, gay, or something else.	It's totally normal to think about this and not have all the answers yet. Figuring out your feelings can take time. You might like people of the same gender, different genders, or both. There's no right or wrong label—what matters is what feels true for you. Maybe you could write down how you feel about different people to see if any patterns emerge. What do you think might fit best for now?
data/raw/hecat/SH.pdf	46	Sexual Health	SH	5	Decision-Making	skill	12	9-12	6	SH5.12.6	Predict potential short- and long-term consequences of alternatives of sexual and reproductive health- related decisions.		consent_confusion	a friend pressures the teen to do something they're not comfortable with	My friend keeps trying to convince me to do stuff I'm not sure about, and I don't want to say no but I also don't want to look like I’m backing down.	I get how tricky that can be. It’s really important to do what feels right for you. If you’re not sure about something, it’s okay to just say you need some time to think about it. You don’t have to give in just to fit in or avoid looking like you’re backing down. Your comfort and boundaries are really important.
